method,body,class,single_q,double_q,dashes,braces,spaces,badwords,path
POST,SELECT * FROM winter WHERE thumb = 'drew' FETCH FIRST 3 ROWS ONLY,1,2,0,0,0,12,5,
POST,SELECT AVG ( blank ) FROM thread,1,0,0,0,2,6,3,
POST,SELECT * FROM clear WHERE exciting NOT LIKE '[slept]%',1,2,0,0,0,8,4,
POST,SELECT AVG ( chose ) FROM buy SELECT SUM ( beside ) ,1,0,0,0,4,12,5,
POST,SELECT AVG ( choose ) FROM tube SELECT SUM ( judge ) ,1,0,0,0,4,12,5,
POST,SELECT AVG ( suddenly )  FROM flame  SELECT SUM ( began ) ,1,0,0,0,4,14,5,
POST,SELECT COUNT ( anyone ) FROM mistake,1,0,0,0,2,6,3,
POST,SELECT COUNT ( thumb ) FROM elephant,1,0,0,0,2,6,3,
POST,SELECT AVG ( sign ) FROM burn,1,0,0,0,2,6,3,
POST,SELECT * FROM evidence WHERE then NOT LIKE 'memory%',1,2,0,0,0,8,4,
POST,SELECT * FROM cage WHERE carbon LIKE '%pen%',1,2,0,0,0,7,4,
POST,SELECT * FROM whale  WHERE industrial NOT LIKE '[nearby]%',1,2,0,0,0,9,4,
POST,"  SELECT * FROM triangle WHERE bend IN  ( 'fireplace', 'parallel', 'recognize' )  ",1,6,0,0,2,16,4,
POST,"  SELECT * FROM heard WHERE above NOT IN  ( 'add', 'native', 'writing' )  ",1,6,0,0,2,17,4,
POST,SELECT * FROM exciting WHERE region IN  ( SELECT stuck FROM appropriate ) ,1,0,0,0,2,14,6,
POST,SELECT * FROM form WHERE people  BETWEEN 10 AND 20,1,0,0,0,0,10,5,
POST,SELECT * FROM year WHERE Price NOT BETWEEN 10 AND 20,1,0,0,0,0,10,5,
POST,SELECT * FROM repeat WHERE observe BETWEEN 'exact' AND 'boat',1,4,0,0,0,9,5,
POST,"SELECT * FROM mouth WHERE teach BETWEEN ""wish"" AND    ""pick""",1,0,4,0,0,12,5,
POST,SELECT * FROM soon WHERE frozen NOT BETWEEN 'remember' AND 'has',1,4,0,0,0,10,5,
POST,SELECT * FROM raise WHERE held BETWEEN whose09/01/1996attached AND bag15/31/1996bite,1,0,0,0,0,9,5,
POST,SELECT * FROM operation WHERE nothing BETWEEN '1996-07-01' AND '1996-07-31',1,4,0,4,0,9,5,
POST,SELECT AVG ( temperature ) FROM available SELECT SUM ( stretch ) ,1,0,0,0,4,12,5,
POST,SELECT COUNT ( empty )  FROM creature,1,0,0,0,2,7,3,
POST,SELECT COUNT ( palaceID ) FROM went,1,0,0,0,2,6,3,
POST,SELECT AVG ( Price ) FROM respect,1,0,0,0,2,6,3,
POST,SELECT * FROM settlers WHERE cloud BETWEEN '1996-07-01' AND '1996-07-31',1,4,0,4,0,9,5,
POST,"  SELECT eatID AS ID, all AS hot FROM earlier",1,0,0,0,0,10,5,
POST,"  SELECT ranchID AS ID, his AS how FROM syllable",1,0,0,0,0,10,4,
POST,"  SELECT lot AS term, gulf AS [tax]  FROM upon",1,0,0,0,0,11,4,
POST,"   SELECT look, honor+ ', ' + exist+ ' ' + indicate+ ', ' + example AS they  FROM secret",1,6,0,0,0,22,3,
POST,SELECT pitch ( s ) FROM several INNER JOIN,1,0,0,0,2,8,4,
POST,"   SELECT various,worse,alone,complete,gray     (  (  onto JOIN hand ON lost.detail =  harbor.storm )   INNER JOIN famousON Orders.slept =  hide.fightID ) ",1,0,0,0,4,32,4,
POST,SELECT shallow ( s )  FROM label LEFT JOIN,1,0,0,0,2,9,3,
POST,"  SELECT story,run,dot FROM difficult LEFT JOIN Orders ON refer.arrangeID =  dug.master ORDER BY curve.instance",1,0,0,0,0,16,5,
POST,SELECT nature ( s FROM yesterday RIGHT JOIN,1,0,0,0,1,7,3,
POST,"  SELECT Orders.smallrID, Employees.native, Employees.yourself FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.butID ORDER BY Orders.burstID",1,0,0,0,0,18,5,
POST,SELECT support ( s )  FROM new FULL OUTER JOIN,1,0,0,0,2,10,3,
POST," SELECT column_name ( s )  FROM saw,feature",1,0,0,0,2,8,2,
POST,SELECT glass ( s )  FROM keep UNION,1,0,0,0,2,8,3,
POST,SELECT land ( s )  FROM knife SELECT forest ( s ) ,1,0,0,0,4,13,3,
POST,SELECT able ( s )  FROM explore UNION ALL,1,0,0,0,2,9,4,
POST,SELECT club ( s )  FROM percent SELECT should FROM piano,1,0,0,0,2,11,5,
POST,SELECT cannot FROM half UNION SELECT curve FROM very ORDER BY machinery,1,0,0,0,0,11,7,
POST,SELECT valuable FROM hope UNION ALL SELECT studied FROM man ORDER BY organized,1,0,0,0,0,12,8,
POST,"  SELECT floating,travel FROM sand WHERE feed = 'quickly' UNION SELECT shinning, me FROM declared",1,2,0,0,0,15,6,
POST,"   SELECT COUNT ( forget ) , appearance FROM say BY flame",1,0,0,0,2,13,4,
POST,"   SELECT Employees.mistake, COUNT ( Orders.worseID )  AS oughtFROM    ( OrdersINNER JOIN storm ON Orders.diameterID  =  Employees.bothID ) ",1,0,0,0,4,26,4,
POST,SELECT saved,1,0,0,0,0,1,1,
POST,SELECT * FROM list,1,0,0,0,0,3,2,
POST,SELECT time FROM flies,1,0,0,0,0,3,2,
POST,SELECT DISTINCT trick FROM rain,1,0,0,0,0,4,3,
POST,SELECT COUNT ( DISTINCT golden )  FROM poetry,1,0,0,0,2,8,4,
POST,SELECT Count ( * )  AS just,1,0,0,0,2,7,2,
POST,FROM  ( SELECT DISTINCT magnet FROM stone ) ,1,0,0,0,2,9,4,
POST,SELECT * FROM society,1,0,0,0,0,3,2,
POST,SELECT * FROM rice WHERE forget = 'shout',1,2,0,0,0,7,3,
POST,SELECT * FROM dirt WHERE leg = 'sight',1,2,0,0,0,7,3,
POST,SELECT * FROM suit  WHERE brush = travel,1,0,0,0,0,8,3,
POST,SELECT * FROM frozen WHERE fog = 'raw'  AND City = 'soap',1,4,0,0,0,12,4,
POST,SELECT * FROM provide WHERE parallel = 'wore'  OR cowboy = 'leaving',1,4,0,0,0,12,4,
POST,SELECT * FROM support WHERE race = 'needle'  OR important = 'produce',1,4,0,0,0,12,4,
POST,SELECT * FROM still WHERE    NOT particular = 'sometime',1,2,0,0,0,11,3,
POST,SELECT * FROM he WHERE deep = 'dug'  AND  ( connected = 'picture' OR place = 'now' ) ,1,6,0,0,2,20,5,
POST,SELECT * FROM mass WHERE NOT little = 'harder'  AND NOT share = 'automobile',1,4,0,0,0,14,4,
POST,SELECT * FROM compass ORDER BY available,1,0,0,0,0,6,4,
POST,SELECT * FROM anywhere ORDER BY cage DESC,1,0,0,0,0,7,4,
POST," SELECT * FROM rays ORDER BY parallel, milk",1,0,0,0,0,8,4,
POST," SELECT * FROM state ORDER BY basis ASC, trouble DESC",1,0,0,0,0,10,4,
POST,"INSERT INTO lead ( hair, spend, nature, quiet, while, great )  VALUES  ( 'took', 'route'. zulu', 'rhythm', 'rule', 'blue', 'during' )  ",1,13,0,0,4,24,1,
POST,"INSERT INTO harbor  ( worth, bone, married )  VALUES  ( 'basic', 'negative', 'spell' )  ",1,6,0,0,4,18,1,
POST,"   SELECT strength, fox, pencil FROM trace WHERE hit  IS NULL",1,0,0,0,0,13,4,
POST,"   SELECT rear, hurry, whereFROM surprise WHERE as  IS NOT NULL",1,0,0,0,0,13,4,
POST,"  UPDATE nice SET surprise =  'rope', City =  'beginning' WHERE later =  image",1,4,0,0,0,17,2,
POST, UPDATE slipped SET field = 'pleasant'WHERE ocean = 'hungry',1,4,0,0,0,9,1,
POST,SELECT * FROM those,1,0,0,0,0,3,2,
POST,DELETE FROM recall WHERE lake = 'society',1,2,0,0,0,6,3,
POST,DELETE FROM construction,1,0,0,0,0,2,2,
POST,SELECT occasionally ( s )  FROM mighty,1,0,0,0,2,7,2,
POST,SELECT * FROM  ( SELECT wing FROM leader ) ,1,0,0,0,2,10,4,
POST,SELECT TOP 3 * FROM mix,1,0,0,0,0,5,2,
POST,SELECT * FROM clear 3,1,0,0,0,0,4,2,
POST,SELECT * FROM being FETCH FIRST 3 ROWS ONLY,1,0,0,0,0,8,4,
POST,SELECT TOP 50 PERCENT * FROM supper,1,0,0,0,0,6,3,
POST,SELECT * FROM excitement FETCH FIRST 50 PERCENT ROWS ONLY,1,0,0,0,0,9,5,
POST,SELECT TOP 3 * FROM hill WHERE there = 'torn',1,2,0,0,0,9,3,
POST,SELECT * FROM officer WHERE cutting = 'involved' LIMIT 3,1,2,0,0,0,9,4,
POST,SELECT * FROM milk WHERE shelter = 'happy' FETCH FIRST 3 ROWS ONLY,1,2,0,0,0,12,5,
POST,SELECT MIN ( drove )  AS list FROM tears,1,0,0,0,2,9,3,
POST,SELECT MIN ( general )  AS add FROM willing,1,0,0,0,2,9,3,
POST,SELECT * FROM  ( SELECT flew FROM essential ) ,1,0,0,0,2,10,4,
POST,SELECT TOP 3 * FROM hand SELECT * FROM writer 3SELECT * FROM seeing,1,0,0,0,0,13,5,
POST,SELECT * FROM slide 3 SELECT * FROM rope,1,0,0,0,0,8,4,
POST,SELECT * FROM grain FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM forest,1,0,0,0,0,15,7,
POST,SELECT TOP 50 PERCENT * FROM hunter SELECT * FROM kitchen FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM fat,1,0,0,0,0,21,9,
POST,SELECT * FROM not FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM widely,1,0,0,0,0,14,6,
POST,SELECT TOP 3 * FROM religious WHERE police = 'raise' SELECT * FROM muscle,1,2,0,0,0,13,5,
POST,SELECT * FROM willing WHERE fall = 'track' LIMIT 3,1,2,0,0,0,9,4,
POST,SELECT * FROM nor WHERE notice = 'steep' FETCH FIRST 3 ROWS ONLY,1,2,0,0,0,12,5,
POST,SELECT AVG ( seven ) FROM type,1,0,0,0,2,6,3,
POST,SELECT * FROM arrange WHERE function NOT LIKE '[accept]%',1,2,0,0,0,8,4,
POST,SELECT AVG ( earn ) FROM goose SELECT SUM ( stick ) ,1,0,0,0,4,12,5,
POST,SELECT AVG ( ready ) FROM pure SELECT SUM ( chapter ) ,1,0,0,0,4,12,5,
POST,SELECT AVG ( daughter )  FROM increase  SELECT SUM ( shall ) ,1,0,0,0,4,14,5,
POST,SELECT COUNT ( naturally ) FROM camera,1,0,0,0,2,6,3,
POST,SELECT COUNT ( seen ) FROM play,1,0,0,0,2,6,3,
POST,SELECT AVG ( equally ) FROM night,1,0,0,0,2,6,3,
POST,SELECT * FROM leader WHERE aid NOT LIKE 'offer%',1,2,0,0,0,8,4,
POST,SELECT * FROM function WHERE soft LIKE '%former%',1,2,0,0,0,7,4,
POST,SELECT * FROM west  WHERE plates NOT LIKE '[far]%',1,2,0,0,0,9,4,
POST,"  SELECT * FROM willing WHERE copper IN  ( 'control', 'furniture', 'solution' )  ",1,6,0,0,2,16,4,
POST,"  SELECT * FROM extra WHERE same NOT IN  ( 'recall', 'practical', 'best' )  ",1,6,0,0,2,17,4,
POST,SELECT * FROM consider WHERE bone IN  ( SELECT walk FROM down ) ,1,0,0,0,2,14,6,
POST,SELECT * FROM climate WHERE until  BETWEEN 10 AND 20,1,0,0,0,0,10,5,
POST,SELECT * FROM tomorrow WHERE Price NOT BETWEEN 10 AND 20,1,0,0,0,0,10,5,
POST,SELECT * FROM cap WHERE mighty BETWEEN 'coat' AND 'plural',1,4,0,0,0,9,5,
POST,"SELECT * FROM triangle WHERE bare BETWEEN ""laugh"" AND    ""black""",1,0,4,0,0,12,5,
POST,SELECT * FROM major WHERE sharp NOT BETWEEN 'bear' AND 'occasionally',1,4,0,0,0,10,5,
POST,SELECT * FROM climate WHERE oldest BETWEEN thin09/01/1996behind AND apart15/31/1996came,1,0,0,0,0,9,5,
POST,SELECT * FROM reach WHERE definition BETWEEN '1996-07-01' AND '1996-07-31',1,4,0,4,0,9,5,
POST,SELECT AVG ( first ) FROM compass SELECT SUM ( chair ) ,1,0,0,0,4,12,5,
POST,SELECT COUNT ( earlier )  FROM experience,1,0,0,0,2,7,3,
POST,SELECT COUNT ( valueID ) FROM he,1,0,0,0,2,6,3,
POST,SELECT AVG ( Price ) FROM guess,1,0,0,0,2,6,3,
POST,SELECT * FROM sunlight WHERE anything BETWEEN '1996-07-01' AND '1996-07-31',1,4,0,4,0,9,5,
POST,"  SELECT orID AS ID, it AS soft FROM directly",1,0,0,0,0,10,4,
POST,"  SELECT eatenID AS ID, at AS push FROM cap",1,0,0,0,0,10,4,
POST,"  SELECT dull AS species, recently AS [original]  FROM badly",1,0,0,0,0,11,4,
POST,"   SELECT prepare, worth+ ', ' + composed+ ' ' + respect+ ', ' + close AS eat  FROM right",1,6,0,0,0,22,3,
POST,SELECT stage ( s ) FROM guess INNER JOIN,1,0,0,0,2,8,4,
POST,"   SELECT money,each,cabin,opportunity,difficulty     (  (  mean JOIN in ON did.huge =  promised.higher )   INNER JOIN phraseON Orders.trap =  indicate.requireID ) ",1,0,0,0,4,32,5,
POST,SELECT daily ( s )  FROM shorter LEFT JOIN,1,0,0,0,2,9,3,
POST,"  SELECT sister,tide,bright FROM wide LEFT JOIN Orders ON turn.fuelID =  stage.yourself ORDER BY cowboy.yesterday",1,0,0,0,0,16,5,
POST,SELECT noun ( s FROM new RIGHT JOIN,1,0,0,0,1,7,3,
POST,"  SELECT Orders.shoutrID, Employees.twenty, Employees.be FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.settleID ORDER BY Orders.governmentID",1,0,0,0,0,18,5,
POST,SELECT clearly ( s )  FROM naturally FULL OUTER JOIN,1,0,0,0,2,10,3,
POST," SELECT column_name ( s )  FROM blue,pressure",1,0,0,0,2,8,2,
POST,SELECT spider ( s )  FROM settlers UNION,1,0,0,0,2,8,3,
POST,SELECT nose ( s )  FROM muscle SELECT musical ( s ) ,1,0,0,0,4,13,3,
POST,SELECT you ( s )  FROM own UNION ALL,1,0,0,0,2,9,4,
POST,SELECT citizen ( s )  FROM news SELECT distant FROM hall,1,0,0,0,2,11,4,
POST,SELECT instrument FROM way UNION SELECT vast FROM sport ORDER BY rubber,1,0,0,0,0,11,7,
POST,SELECT something FROM completely UNION ALL SELECT broken FROM welcome ORDER BY lamp,1,0,0,0,0,12,8,
POST,"  SELECT fastened,fall FROM wash WHERE enter = 'play' UNION SELECT seven, block FROM certainly",1,2,0,0,0,15,6,
POST,"   SELECT COUNT ( using ) , instrument FROM breeze BY widely",1,0,0,0,2,13,4,
POST,"   SELECT Employees.oldest, COUNT ( Orders.wholeID )  AS raceFROM    ( OrdersINNER JOIN close ON Orders.chanceID  =  Employees.scaleID ) ",1,0,0,0,4,26,4,
POST,SELECT * FROM done FETCH FIRST 50 PERCENT ROWS ONLY,1,0,0,0,0,9,5,
POST,SELECT phrase,1,0,0,0,0,1,1,
POST,SELECT * FROM hidden,1,0,0,0,0,3,2,
POST,SELECT high FROM sweet,1,0,0,0,0,3,2,
POST,SELECT DISTINCT day FROM one,1,0,0,0,0,4,3,
POST,SELECT COUNT ( DISTINCT environment )  FROM metal,1,0,0,0,2,8,4,
POST,SELECT Count ( * )  AS column,1,0,0,0,2,7,2,
POST,FROM  ( SELECT DISTINCT include FROM high ) ,1,0,0,0,2,9,4,
POST,SELECT * FROM trap,1,0,0,0,0,3,2,
POST,SELECT * FROM level WHERE held = 'total',1,2,0,0,0,7,3,
POST,SELECT * FROM material WHERE poem = 'married',1,2,0,0,0,7,3,
POST,SELECT * FROM balloon  WHERE roll = supper,1,0,0,0,0,8,3,
POST,SELECT * FROM board WHERE cloth = 'selection'  AND City = 'add',1,4,0,0,0,12,4,
POST,SELECT * FROM couple WHERE previous = 'tone'  OR street = 'everyone',1,4,0,0,0,12,4,
POST,SELECT * FROM glad WHERE doll = 'already'  OR huge = 'fight',1,4,0,0,0,12,4,
POST,SELECT * FROM proper WHERE    NOT built = 'well',1,2,0,0,0,11,3,
POST,SELECT * FROM report WHERE machinery = 'entirely'  AND  ( average = 'spend' OR bar = 'tight' ) ,1,6,0,0,2,20,5,
POST,SELECT * FROM sister WHERE NOT themselves = 'hurried'  AND NOT control = 'stay',1,4,0,0,0,14,4,
POST,SELECT * FROM typical ORDER BY official,1,0,0,0,0,6,4,
POST,SELECT * FROM can ORDER BY most DESC,1,0,0,0,0,7,4,
POST," SELECT * FROM hollow ORDER BY room, does",1,0,0,0,0,8,4,
POST," SELECT * FROM zulu ORDER BY height ASC, remove DESC",1,0,0,0,0,10,4,
POST,"INSERT INTO desk ( hidden, atomic, lift, subject, noon, second )  VALUES  ( 'fed', 'badly'. sure', 'word', 'alive', 'first', 'yesterday' )  ",1,13,0,0,4,24,1,
POST,"INSERT INTO what  ( who, score, separate )  VALUES  ( 'duty', 'dirty', 'turn' )  ",1,6,0,0,4,18,1,
POST,"   SELECT sides, sort, rose FROM came WHERE eye  IS NULL",1,0,0,0,0,13,4,
POST,"   SELECT top, cause, happilyFROM chicken WHERE ordinary  IS NOT NULL",1,0,0,0,0,13,3,
POST,"  UPDATE tribe SET support =  'wire', City =  'flat' WHERE duty =  him",1,4,0,0,0,17,2,
POST, UPDATE gently SET widely = 'president'WHERE manufacturing = 'grew',1,4,0,0,0,9,1,
POST,SELECT * FROM chest,1,0,0,0,0,3,2,
POST,DELETE FROM married WHERE suppose = 'local',1,2,0,0,0,6,3,
POST,DELETE FROM prize,1,0,0,0,0,2,2,
POST,SELECT tone ( s )  FROM frog,1,0,0,0,2,7,2,
POST,SELECT * FROM  ( SELECT bet FROM orange ) ,1,0,0,0,2,10,4,
POST,SELECT TOP 3 * FROM program,1,0,0,0,0,5,2,
POST,SELECT * FROM had 3,1,0,0,0,0,4,2,
POST,SELECT * FROM yard FETCH FIRST 3 ROWS ONLY,1,0,0,0,0,8,4,
POST,SELECT TOP 50 PERCENT * FROM aside,1,0,0,0,0,6,3,
POST,SELECT * FROM imagine FETCH FIRST 50 PERCENT ROWS ONLY,1,0,0,0,0,9,5,
POST,SELECT TOP 3 * FROM wrong WHERE bar = 'afraid',1,2,0,0,0,9,3,
POST,SELECT * FROM circus WHERE house = 'island' LIMIT 3,1,2,0,0,0,9,4,
POST,SELECT * FROM brave WHERE thread = 'fully' FETCH FIRST 3 ROWS ONLY,1,2,0,0,0,12,5,
POST,SELECT MIN ( just )  AS second FROM solar,1,0,0,0,2,9,3,
POST,SELECT MIN ( choice )  AS play FROM extra,1,0,0,0,2,9,3,
POST,SELECT * FROM  ( SELECT writing FROM in ) ,1,0,0,0,2,10,5,
POST,SELECT TOP 3 * FROM believed SELECT * FROM lift 3SELECT * FROM meet,1,0,0,0,0,13,5,
POST,SELECT * FROM huge 3 SELECT * FROM mine,1,0,0,0,0,8,4,
POST,SELECT * FROM nor FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM improve,1,0,0,0,0,15,7,
POST,SELECT TOP 50 PERCENT * FROM butter SELECT * FROM tribe FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM please,1,0,0,0,0,21,9,
POST,SELECT * FROM offer FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM dawn,1,0,0,0,0,14,6,
POST,SELECT TOP 3 * FROM several WHERE stomach = 'letter' SELECT * FROM any,1,2,0,0,0,13,5,
POST,SELECT * FROM repeat WHERE game = 'field' LIMIT 3,1,2,0,0,0,9,4,
POST,SELECT * FROM local WHERE go = 'western' FETCH FIRST 3 ROWS ONLY,1,2,0,0,0,12,5,
POST,SELECT AVG ( greater ) FROM honor,1,0,0,0,2,6,3,
POST,SELECT * FROM hit WHERE brick NOT LIKE '[similar]%',1,2,0,0,0,8,4,
POST,SELECT AVG ( corner ) FROM whose SELECT SUM ( unusual ) ,1,0,0,0,4,12,5,
POST,SELECT AVG ( either ) FROM usual SELECT SUM ( effect ) ,1,0,0,0,4,12,5,
POST,SELECT AVG ( hand )  FROM final  SELECT SUM ( slope ) ,1,0,0,0,4,14,5,
POST,SELECT COUNT ( divide ) FROM kill,1,0,0,0,2,6,3,
POST,SELECT COUNT ( slipped ) FROM strike,1,0,0,0,2,6,3,
POST,SELECT AVG ( idea ) FROM fight,1,0,0,0,2,6,3,
POST,SELECT * FROM sound WHERE after NOT LIKE 'alive%',1,2,0,0,0,8,4,
POST,SELECT * FROM possibly WHERE supply LIKE '%consider%',1,2,0,0,0,7,4,
POST,SELECT * FROM plural  WHERE related NOT LIKE '[according]%',1,2,0,0,0,9,4,
POST,"  SELECT * FROM five WHERE dirty IN  ( 'village', 'plane', 'industry' )  ",1,6,0,0,2,16,4,
POST,"  SELECT * FROM discuss WHERE spread NOT IN  ( 'short', 'shore', 'wealth' )  ",1,6,0,0,2,17,4,
POST,SELECT * FROM value WHERE floating IN  ( SELECT has FROM country ) ,1,0,0,0,2,14,6,
POST,SELECT * FROM cutting WHERE flat  BETWEEN 10 AND 20,1,0,0,0,0,10,5,
POST,SELECT * FROM clear WHERE Price NOT BETWEEN 10 AND 20,1,0,0,0,0,10,5,
POST,SELECT * FROM plus WHERE close BETWEEN 'army' AND 'thee',1,4,0,0,0,9,5,
POST,"SELECT * FROM labor WHERE noted BETWEEN ""fresh"" AND    ""count""",1,0,4,0,0,12,5,
POST,SELECT * FROM direction WHERE careful NOT BETWEEN 'somebody' AND 'definition',1,4,0,0,0,10,5,
POST,SELECT * FROM alone WHERE wind BETWEEN correctly09/01/1996window AND been15/31/1996garden,1,0,0,0,0,9,5,
POST,SELECT * FROM figure WHERE properly BETWEEN '1996-07-01' AND '1996-07-31',1,4,0,4,0,9,5,
POST,SELECT AVG ( grain ) FROM nine SELECT SUM ( kids ) ,1,0,0,0,4,12,5,
POST,SELECT COUNT ( tobacco )  FROM behind,1,0,0,0,2,7,3,
POST,SELECT COUNT ( somebodyID ) FROM broken,1,0,0,0,2,6,3,
POST,SELECT AVG ( Price ) FROM thus,1,0,0,0,2,6,3,
POST,SELECT * FROM scared WHERE push BETWEEN '1996-07-01' AND '1996-07-31',1,4,0,4,0,9,5,
POST,"  SELECT higherID AS ID, wagon AS tree FROM seven",1,0,0,0,0,10,4,
POST,"  SELECT immediatelyID AS ID, substance AS thin FROM harder",1,0,0,0,0,10,4,
POST,"  SELECT needed AS duck, fire AS [automobile]  FROM throughout",1,0,0,0,0,11,4,
POST,"   SELECT contrast, men+ ', ' + family+ ' ' + ourselves+ ', ' + thy AS applied  FROM chest",1,6,0,0,0,22,3,
POST,SELECT complete ( s ) FROM type INNER JOIN,1,0,0,0,2,8,4,
POST,"   SELECT cause,may,yesterday,cookies,fill     (  (  upper JOIN common ON tide.facing =  brain.object )   INNER JOIN blowON Orders.notice =  inch.sangID ) ",1,0,0,0,4,32,4,
POST,SELECT lunch ( s )  FROM date LEFT JOIN,1,0,0,0,2,9,3,
POST,"  SELECT general,ourselves,farther FROM vowel LEFT JOIN Orders ON lift.continuedID =  cattle.trip ORDER BY bent.respect",1,0,0,0,0,16,5,
POST,SELECT trick ( s FROM tall RIGHT JOIN,1,0,0,0,1,7,3,
POST,"  SELECT Orders.enginerID, Employees.necessary, Employees.mountain FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.cameID ORDER BY Orders.everyoneID",1,0,0,0,0,18,5,
POST,SELECT adult ( s )  FROM neck FULL OUTER JOIN,1,0,0,0,2,10,3,
POST," SELECT column_name ( s )  FROM tea,child",1,0,0,0,2,8,2,
POST,SELECT task ( s )  FROM adult UNION,1,0,0,0,2,8,3,
POST,SELECT dream ( s )  FROM folks SELECT fewer ( s ) ,1,0,0,0,4,13,3,
POST,SELECT rod ( s )  FROM this UNION ALL,1,0,0,0,2,9,4,
POST,SELECT stretch ( s )  FROM twelve SELECT grass FROM aid,1,0,0,0,2,11,4,
POST,SELECT chain FROM service UNION SELECT square FROM breathing ORDER BY inside,1,0,0,0,0,11,7,
POST,SELECT mostly FROM expect UNION ALL SELECT related FROM finish ORDER BY pipe,1,0,0,0,0,12,8,
POST,"  SELECT taken,satisfied FROM this WHERE teach = 'dear' UNION SELECT jar, step FROM scene",1,2,0,0,0,15,6,
POST,"   SELECT COUNT ( for ) , you FROM lady BY especially",1,0,0,0,2,13,4,
POST,"   SELECT Employees.religious, COUNT ( Orders.formerID )  AS fullyFROM    ( OrdersINNER JOIN sport ON Orders.dawnID  =  Employees.handleID ) ",1,0,0,0,4,26,4,
POST,SELECT * FROM gate FETCH FIRST 50 PERCENT ROWS ONLY,1,0,0,0,0,9,5,
POST,SELECT equator,1,0,0,0,0,1,1,
POST,SELECT * FROM stand,1,0,0,0,0,3,2,
POST,SELECT shall FROM better,1,0,0,0,0,3,2,
POST,SELECT DISTINCT extra FROM terrible,1,0,0,0,0,4,3,
POST,SELECT COUNT ( DISTINCT judge )  FROM month,1,0,0,0,2,8,4,
POST,SELECT Count ( * )  AS problem,1,0,0,0,2,7,2,
POST,FROM  ( SELECT DISTINCT mysterious FROM rod ) ,1,0,0,0,2,9,4,
POST,SELECT * FROM near,1,0,0,0,0,3,2,
POST,SELECT * FROM above WHERE simple = 'research',1,2,0,0,0,7,3,
POST,SELECT * FROM lunch WHERE discovery = 'uncle',1,2,0,0,0,7,3,
POST,SELECT * FROM compound  WHERE regular = if,1,0,0,0,0,8,3,
POST,SELECT * FROM comfortable WHERE figure = 'production'  AND City = 'wrong',1,4,0,0,0,12,4,
POST,SELECT * FROM grandfather WHERE shop = 'wild'  OR eaten = 'matter',1,4,0,0,0,12,4,
POST,SELECT * FROM gun WHERE thy = 'surface'  OR compass = 'total',1,4,0,0,0,12,4,
POST,SELECT * FROM tool WHERE    NOT news = 'related',1,2,0,0,0,11,3,
POST,SELECT * FROM sitting WHERE business = 'clay'  AND  ( run = 'upon' OR similar = 'hurry' ) ,1,6,0,0,2,20,5,
POST,SELECT * FROM teeth WHERE NOT primitive = 'shown'  AND NOT know = 'which',1,4,0,0,0,14,4,
POST,SELECT * FROM son ORDER BY lucky,1,0,0,0,0,6,4,
POST,SELECT * FROM establish ORDER BY neck DESC,1,0,0,0,0,7,4,
POST," SELECT * FROM doubt ORDER BY key, east",1,0,0,0,0,8,4,
POST," SELECT * FROM swimming ORDER BY slept ASC, closer DESC",1,0,0,0,0,10,4,
POST,"INSERT INTO laugh ( ants, increase, youth, fight, breath, pride )  VALUES  ( 'rough', 'freedom'. victory', 'hardly', 'took', 'standard', 'easier' )  ",1,13,0,0,4,24,1,
POST,"INSERT INTO change  ( rod, instead, tie )  VALUES  ( 'bring', 'magnet', 'copper' )  ",1,6,0,0,4,18,1,
POST,"   SELECT positive, buffalo, dried FROM bite WHERE where  IS NULL",1,0,0,0,0,13,5,
POST,"   SELECT suddenly, tropical, voyageFROM door WHERE tales  IS NOT NULL",1,0,0,0,0,13,3,
POST,"  UPDATE would SET zoo =  'family', City =  'death' WHERE magnet =  throat",1,4,0,0,0,17,2,
POST, UPDATE period SET search = 'problem'WHERE forth = 'oil',1,4,0,0,0,9,1,
POST,SELECT * FROM sudden,1,0,0,0,0,3,2,
POST,DELETE FROM than WHERE nails = 'hold',1,2,0,0,0,6,3,
POST,DELETE FROM body,1,0,0,0,0,2,2,
POST,SELECT differ ( s )  FROM hall,1,0,0,0,2,7,2,
POST,SELECT * FROM  ( SELECT his FROM baseball ) ,1,0,0,0,2,10,4,
POST,SELECT * FROM expect 3,1,0,0,0,0,4,2,
POST,SELECT * FROM friend FETCH FIRST 3 ROWS ONLY,1,0,0,0,0,8,4,
POST,SELECT TOP 50 PERCENT * FROM lot,1,0,0,0,0,6,3,
POST,SELECT * FROM border FETCH FIRST 50 PERCENT ROWS ONLY,1,0,0,0,0,9,5,
POST,SELECT TOP 3 * FROM down WHERE quarter = 'fifty',1,2,0,0,0,9,3,
